"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"71","Jimmy Graham (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Marcedes Lewis (GB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","99.0%"
"74","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","O.J. Howard (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"76","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"77","Bronson Kaufusi (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"78","Seth DeValve (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","David Njoku (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","62.0%"
"80","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"81","Pharaoh Brown (HOU)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Sean Culkin (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"83","Jonnu Smith (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"84","Antony Auclair (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Robert Tonyan (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","27.0%"
"86","Cethan Carter (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Mo Alie-Cox (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.0%"
"88","Ricky Seals-Jones (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"89","Anthony Firkser (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"90","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Beau Brinkley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Josh Hill (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Eric Tomlinson (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"94","Daniel Brown (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","MyCole Pruitt (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"96","Blake Bell (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Chris Manhertz (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","C.J. Uzomah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
""
""
