"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"42","Tommylee Lewis (FA)","2","2","30","15.0","26","1","1","0","0","0","0","1","11.0","11.0","0.0%"
"43","DeSean Jackson (FA)","4","7","41","10.3","16","0","0","1","23","0","0","1","10.4","10.4","5.0%"
"44","Mike Wallace (FA)","3","5","72","24.0","40","1","0","0","0","0","0","1","10.2","10.2","0.0%"
"45","Marvin Jones Jr. (JAC)","3","4","64","21.3","38","1","0","0","0","0","0","1","9.4","9.4","8.0%"
"46","Larry Fitzgerald (FA)","5","7","44","8.8","23","1","0","0","0","0","0","1","9.4","9.4","0.0%"
"47","A.J. Green (ARI)","5","12","64","12.8","20","1","0","0","0","0","1","1","9.4","9.4","7.0%"
"48","Martavis Bryant (FA)","6","10","33","5.5","9","0","0","0","0","0","0","1","9.3","9.3","0.0%"
"49","Cole Beasley (FA)","3","5","59","19.7","54","1","0","0","0","0","0","1","8.9","8.9","1.0%"
"50","Damiere Byrd (ATL)","5","5","37","7.4","21","1","0","0","0","0","0","1","8.7","8.7","0.0%"
"51","Eric Decker (FA)","3","5","56","18.7","29","1","0","0","0","0","0","1","8.6","8.6","0.0%"
"52","DeVante Parker (NE)","4","6","40","10.0","15","0","0","0","0","0","0","1","8.0","8.0","40.0%"
"53","Jordy Nelson (FA)","4","5","33","8.3","12","0","0","0","0","0","0","1","7.3","7.3","0.0%"
"54","Josh Bellamy (FA)","2","4","52","26.0","36","1","0","0","0","0","0","1","7.2","7.2","0.0%"
"55","Geronimo Allison (FA)","4","4","29","7.3","9","0","0","0","0","0","0","1","6.9","6.9","0.0%"
"56","Josh Doctson (FA)","3","6","34","11.3","13","0","0","0","0","0","0","1","6.4","6.4","0.0%"
"57","Jamison Crowder (BUF)","3","6","34","11.3","18","0","0","0","0","0","0","1","6.4","6.4","5.0%"
"58","Eli Rogers (FA)","3","5","33","11.0","16","0","0","0","0","0","0","1","6.3","6.3","0.0%"
"59","Travis Benjamin (FA)","2","4","21","10.5","14","0","0","1","22","0","0","1","6.3","6.3","0.0%"
"60","Corey Davis (NYJ)","3","6","29","9.7","22","1","0","0","0","0","0","1","5.9","5.9","11.0%"
"61","Cody Latimer (FA)","2","3","37","18.5","27","1","0","0","0","0","0","1","5.7","5.7","0.0%"
"62","Robbie Anderson (CAR)","3","6","27","9.0","13","0","0","0","0","0","0","1","5.7","5.7","11.0%"
"63","Jeremy Maclin (FA)","3","11","27","9.0","19","0","0","0","0","0","0","1","5.7","5.7","0.0%"
"64","TJ Jones (FA)","3","3","26","8.7","11","0","0","0","0","0","0","1","5.6","5.6","0.0%"
"65","Kenny Golladay (NYG)","3","4","17","5.7","7","0","0","1","9","0","0","1","5.6","5.6","34.0%"
"66","William Fuller V (FA)","3","5","26","8.7","14","0","0","0","0","0","0","1","5.6","5.6","2.0%"
"67","Terrance Williams (FA)","3","6","25","8.3","10","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"68","Adam Humphries (FA)","3","3","25","8.3","10","0","0","0","0","0","0","1","5.5","5.5","1.0%"
"69","Seth Roberts (FA)","3","3","24","8.0","11","0","0","0","0","0","0","1","5.4","5.4","0.0%"
"70","Brandon Coleman (FA)","2","3","32","16.0","23","1","0","0","0","0","0","1","5.2","5.2","0.0%"
"71","Kendrick Bourne (NE)","2","2","29","14.5","18","0","0","0","0","0","0","1","4.9","4.9","6.0%"
"72","Rishard Matthews (FA)","3","5","19","6.3","10","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"73","Brandin Cooks (HOU)","1","7","38","38.0","38","1","0","0","0","0","0","1","4.8","4.8","95.0%"
"74","Aldrick Robinson (FA)","2","2","27","13.5","18","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"75","J.J. Nelson (FA)","2","3","26","13.0","14","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"76","Mike Evans (TB)","2","5","25","12.5","13","0","0","0","0","0","0","1","4.5","4.5","100.0%"
"77","Deonte Thompson (FA)","1","1","34","34.0","34","1","0","0","0","0","0","1","4.4","4.4","0.0%"
"78","Laquon Treadwell (JAC)","2","4","23","11.5","15","0","0","0","0","0","0","1","4.3","4.3","0.0%"
"79","T.Y. Hilton (FA)","2","4","20","10.0","10","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"80","Ryan Grant (FA)","1","1","28","28.0","28","1","0","0","0","0","0","1","3.8","3.8","0.0%"
"81","Kenny Stills (FA)","2","4","18","9.0","11","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"82","Josh Reynolds (DET)","2","2","17","8.5","15","0","0","0","0","0","0","1","3.7","3.7","1.0%"
"83","Jaron Brown (FA)","2","5","15","7.5","9","0","0","0","0","0","0","1","3.5","3.5","0.0%"
"84","DeAndrew White (FA)","1","6","24","24.0","24","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"85","Chad Williams (FA)","0","0","0","0","0","0","0","1","33","0","0","1","3.3","3.3","0.0%"
"86","Darius Powe (FA)","2","4","13","6.5","8","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"87","Jarius Wright (FA)","2","2","13","6.5","8","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"88","Trent Taylor (CIN)","2","3","11","5.5","6","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"89","Louis Murphy (FA)","1","2","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.0%"
"90","Freddie Martino (FA)","1","1","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"91","Taylor Gabriel (FA)","1","1","10","10.0","10","0","0","1","9","0","0","1","2.9","2.9","0.0%"
"92","Brenton Bersin (FA)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"93","Ted Ginn Jr. (FA)","2","2","10","5.0","11","0","0","1","-3","0","0","1","2.7","2.7","0.0%"
"94","Sterling Shepard (NYG)","2","3","16","8.0","11","0","0","1","-9","0","0","1","2.7","2.7","3.0%"
"95","Chester Rogers (HOU)","2","4","6","3.0","6","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"96","Emmanuel Sanders (FA)","1","4","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","1.0%"
"97","Tyler Boyd (CIN)","1","4","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","55.0%"
"98","Alex Erickson (WAS)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"99","Michael Campanaro (FA)","1","3","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"100","Johnny Holton (FA)","2","4","18","9.0","10","0","0","0","0","0","1","1","1.8","1.8","0.0%"
"101","Brian Quick (FA)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"102","Mike Thomas (CIN)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"103","Larry Pinkard (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5",""
"104","Jermaine Kearse (FA)","1","6","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"105","Mike Williams (LAC)","1","3","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","98.0%"
"106","Michael Floyd (FA)","1","2","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"107","Pharoh Cooper (FA)","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"108","Chris Hogan (FA)","1","5","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"109","Willie Snead IV (SF)","1","2","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"110","Russell Shepard (FA)","0","0","0","0","0","0","0","1","8","0","0","1","0.8","0.8","0.0%"
"111","Andre Holmes (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Justin Hunter (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"113","Markus Wheaton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Kamar Aiken (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"115","James Wright (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Jeff Janis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Brittan Golden (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","De'Anthony Thomas (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Ryan Davis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Eric Weems (FA)","0","0","0","0","0","0","0","1","0","0","0","1","0.0","0.0","0.0%"
"121","Matthew Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Brandon Tate (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Darrius Heyward-Bey (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Andre Roberts (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","Anthony Johnson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Amara Darboh (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Zay Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"128","Chad Hansen (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","ArDarius Stewart (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Taywan Taylor (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Shelton Gibson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Noah Brown (DAL)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"133","Mack Hollins (LV)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Ryan Switzer (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Jehu Chesson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Josh Malone (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Tanner McEvoy (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Jaydon Mickens (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Marvin Hall (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","K.J. Brent (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Kalif Raymond (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"142","Trevor Davis (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Chris Thompson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Justin Hardee (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","JoJo Natson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Victor Bolden Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Amari Cooper (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","92.0%"
"148","Jordan Taylor (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Vince Mayle (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"150","Justin Hardy (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","Sammie Coates (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Dontrelle Inman (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","Bennie Fowler III (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Bernard Reedy (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"155","Rashard Higgins (CAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Cody Core (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"157","Demarcus Robinson (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"158","Ricardo Louis (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","Leonte Carroo (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"160","Kaelin Clay (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"161","Tavon Austin (FA)","0","0","-9","0","0","0","0","1","6","0","1","1","-2.3","-2.3","0.0%"
""
""
